map_size,p_frozen,gamma,n_iters,theta,n_i,mean_reward,stdev_reward
24,0.6,0.7,1000,0.001,57,1.0,0.0
24,0.6,0.8,1000,1e-10,60,1.0,0.0
24,0.6,0.8,1000,0.001,55,1.0,0.0
24,0.6,0.9,1000,1e-10,58,1.0,0.0
24,0.6,0.9,1000,0.001,57,1.0,0.0
24,0.6,1.0,1000,1e-10,51,0.0,0.0
24,0.6,1.0,1000,0.001,47,0.0,0.0
24,0.7,0.1,1000,1e-10,49,1.0,0.0
24,0.7,0.1,1000,0.001,47,1.0,0.0
24,0.7,0.2,1000,1e-10,48,1.0,0.0
24,0.7,0.2,1000,0.001,49,1.0,0.0
24,0.7,0.3,1000,1e-10,39,0.0,0.0
24,0.7,0.3,1000,0.001,46,1.0,0.0
24,0.7,0.4,1000,1e-10,49,1.0,0.0
24,0.7,0.4,1000,0.001,53,1.0,0.0
24,0.7,0.5,1000,1e-10,47,1.0,0.0
24,0.7,0.5,1000,0.001,53,1.0,0.0
24,0.7,0.6,1000,1e-10,49,1.0,0.0
24,0.7,0.6,1000,0.001,48,1.0,0.0
24,0.7,0.7,1000,1e-10,47,1.0,0.0
24,0.7,0.7,1000,0.001,50,1.0,0.0
24,0.7,0.8,1000,1e-10,47,1.0,0.0
24,0.7,0.8,1000,0.001,54,1.0,0.0
24,0.7,0.9,1000,1e-10,49,1.0,0.0
24,0.7,0.9,1000,0.001,50,1.0,0.0
24,0.7,1.0,1000,1e-10,48,0.0,0.0
24,0.7,1.0,1000,0.001,48,0.0,0.0
24,0.8,0.1,1000,1e-10,47,1.0,0.0
24,0.8,0.1,1000,0.001,42,1.0,0.0
24,0.8,0.2,1000,1e-10,47,1.0,0.0
24,0.8,0.2,1000,0.001,47,1.0,0.0
24,0.8,0.3,1000,1e-10,46,1.0,0.0
24,0.8,0.3,1000,0.001,44,1.0,0.0
24,0.8,0.4,1000,1e-10,47,1.0,0.0
24,0.8,0.4,1000,0.001,47,1.0,0.0
24,0.8,0.5,1000,1e-10,47,1.0,0.0
24,0.8,0.5,1000,0.001,47,1.0,0.0
24,0.8,0.6,1000,1e-10,45,1.0,0.0
24,0.8,0.6,1000,0.001,52,1.0,0.0
24,0.8,0.7,1000,1e-10,47,1.0,0.0
24,0.8,0.7,1000,0.001,45,1.0,0.0
24,0.8,0.8,1000,1e-10,45,1.0,0.0
24,0.8,0.8,1000,0.001,47,1.0,0.0
24,0.8,0.9,1000,1e-10,46,1.0,0.0
24,0.8,0.9,1000,0.001,47,1.0,0.0
24,0.8,1.0,1000,1e-10,48,0.0,0.0
24,0.8,1.0,1000,0.001,48,0.0,0.0
24,0.9,0.1,1000,1e-10,45,1.0,0.0
24,0.9,0.1,1000,0.001,42,1.0,0.0
24,0.9,0.2,1000,1e-10,47,1.0,0.0
24,0.9,0.2,1000,0.001,45,1.0,0.0
24,0.9,0.3,1000,1e-10,47,1.0,0.0
24,0.9,0.3,1000,0.001,46,1.0,0.0
24,0.9,0.4,1000,1e-10,47,1.0,0.0
24,0.9,0.4,1000,0.001,47,1.0,0.0
24,0.9,0.5,1000,1e-10,47,1.0,0.0
24,0.9,0.5,1000,0.001,45,1.0,0.0
24,0.9,0.6,1000,1e-10,47,1.0,0.0
24,0.9,0.6,1000,0.001,47,1.0,0.0
24,0.9,0.7,1000,1e-10,47,1.0,0.0
24,0.9,0.7,1000,0.001,46,1.0,0.0
24,0.9,0.8,1000,1e-10,47,1.0,0.0
24,0.9,0.8,1000,0.001,47,1.0,0.0
24,0.9,0.9,1000,1e-10,47,1.0,0.0
24,0.9,0.9,1000,0.001,47,1.0,0.0
24,0.9,1.0,1000,1e-10,48,0.0,0.0
24,0.9,1.0,1000,0.001,47,0.0,0.0
24,1.0,0.1,1000,1e-10,47,1.0,0.0
24,1.0,0.1,1000,0.001,47,1.0,0.0
24,1.0,0.2,1000,1e-10,46,1.0,0.0
24,1.0,0.2,1000,0.001,47,1.0,0.0
24,1.0,0.3,1000,1e-10,45,1.0,0.0
24,1.0,0.3,1000,0.001,44,1.0,0.0
24,1.0,0.4,1000,1e-10,46,1.0,0.0
24,1.0,0.4,1000,0.001,45,1.0,0.0
24,1.0,0.5,1000,1e-10,47,1.0,0.0
24,1.0,0.5,1000,0.001,46,1.0,0.0
24,1.0,0.6,1000,1e-10,45,1.0,0.0
24,1.0,0.6,1000,0.001,47,1.0,0.0
24,1.0,0.7,1000,1e-10,47,1.0,0.0
24,1.0,0.7,1000,0.001,46,1.0,0.0
24,1.0,0.8,1000,1e-10,47,1.0,0.0
24,1.0,0.8,1000,0.001,47,1.0,0.0
24,1.0,0.9,1000,1e-10,45,1.0,0.0
24,1.0,0.9,1000,0.001,47,1.0,0.0
24,1.0,1.0,1000,1e-10,48,0.0,0.0
24,1.0,1.0,1000,0.001,48,0.0,0.0
26,0.6,0.1,1000,1e-10,54,1.0,0.0
26,0.6,0.1,1000,0.001,28,0.0,0.0
26,0.6,0.2,1000,1e-10,54,1.0,0.0
26,0.6,0.2,1000,0.001,62,1.0,0.0
26,0.6,0.3,1000,1e-10,55,1.0,0.0
26,0.6,0.3,1000,0.001,35,0.0,0.0
26,0.6,0.4,1000,1e-10,51,1.0,0.0
26,0.6,0.4,1000,0.001,59,1.0,0.0
26,0.6,0.5,1000,1e-10,67,1.0,0.0
26,0.6,0.5,1000,0.001,59,1.0,0.0
26,0.6,0.6,1000,1e-10,57,1.0,0.0
26,0.6,0.6,1000,0.001,57,1.0,0.0
26,0.6,0.7,1000,1e-10,51,1.0,0.0
26,0.6,0.7,1000,0.001,45,0.0,0.0
26,0.6,0.8,1000,1e-10,59,1.0,0.0
26,0.6,0.8,1000,0.001,59,1.0,0.0
26,0.6,0.9,1000,1e-10,76,1.0,0.0
26,0.6,0.9,1000,0.001,59,1.0,0.0
26,0.6,1.0,1000,1e-10,56,0.0,0.0
26,0.6,1.0,1000,0.001,56,0.0,0.0
26,0.7,0.1,1000,1e-10,52,1.0,0.0
26,0.7,0.1,1000,0.001,62,1.0,0.0
26,0.7,0.2,1000,1e-10,52,1.0,0.0
26,0.7,0.2,1000,0.001,51,1.0,0.0
26,0.7,0.3,1000,1e-10,55,1.0,0.0
26,0.7,0.3,1000,0.001,51,1.0,0.0
26,0.7,0.4,1000,1e-10,51,1.0,0.0
26,0.7,0.4,1000,0.001,58,1.0,0.0
26,0.7,0.5,1000,1e-10,54,1.0,0.0
26,0.7,0.5,1000,0.001,66,1.0,0.0
26,0.7,0.6,1000,1e-10,58,1.0,0.0
26,0.7,0.6,1000,0.001,55,1.0,0.0
26,0.7,0.7,1000,1e-10,55,1.0,0.0
26,0.7,0.7,1000,0.001,51,1.0,0.0
26,0.7,0.8,1000,1e-10,61,1.0,0.0
26,0.7,0.8,1000,0.001,54,1.0,0.0
26,0.7,0.9,1000,1e-10,51,1.0,0.0
26,0.7,0.9,1000,0.001,51,1.0,0.0
26,0.7,1.0,1000,1e-10,51,0.0,0.0
26,0.7,1.0,1000,0.001,53,0.0,0.0
26,0.8,0.1,1000,1e-10,50,1.0,0.0
26,0.8,0.1,1000,0.001,52,1.0,0.0
26,0.8,0.2,1000,1e-10,51,1.0,0.0
26,0.8,0.2,1000,0.001,51,1.0,0.0
26,0.8,0.3,1000,1e-10,51,1.0,0.0
26,0.8,0.3,1000,0.001,53,1.0,0.0
26,0.8,0.4,1000,1e-10,48,1.0,0.0
26,0.8,0.4,1000,0.001,51,1.0,0.0
26,0.8,0.5,1000,1e-10,49,1.0,0.0
26,0.8,0.5,1000,0.001,51,1.0,0.0
26,0.8,0.6,1000,1e-10,51,1.0,0.0
26,0.8,0.6,1000,0.001,50,1.0,0.0
26,0.8,0.7,1000,1e-10,51,1.0,0.0
26,0.8,0.7,1000,0.001,51,1.0,0.0
26,0.8,0.8,1000,1e-10,51,1.0,0.0
26,0.8,0.8,1000,0.001,49,1.0,0.0
26,0.8,0.9,1000,1e-10,50,1.0,0.0
26,0.8,0.9,1000,0.001,51,1.0,0.0
26,0.8,1.0,1000,1e-10,50,0.0,0.0
26,0.8,1.0,1000,0.001,51,0.0,0.0
26,0.9,0.1,1000,1e-10,50,1.0,0.0
26,0.9,0.1,1000,0.001,51,1.0,0.0
26,0.9,0.2,1000,1e-10,51,1.0,0.0
26,0.9,0.2,1000,0.001,49,1.0,0.0
26,0.9,0.3,1000,1e-10,51,1.0,0.0
26,0.9,0.3,1000,0.001,51,1.0,0.0
26,0.9,0.4,1000,1e-10,50,1.0,0.0
26,0.9,0.4,1000,0.001,51,1.0,0.0
26,0.9,0.5,1000,1e-10,51,1.0,0.0
26,0.9,0.5,1000,0.001,51,1.0,0.0
26,0.9,0.6,1000,1e-10,51,1.0,0.0
26,0.9,0.6,1000,0.001,50,1.0,0.0
26,0.9,0.7,1000,1e-10,50,1.0,0.0
26,0.9,0.7,1000,0.001,50,1.0,0.0
26,0.9,0.8,1000,1e-10,50,1.0,0.0
26,0.9,0.8,1000,0.001,51,1.0,0.0
26,0.9,0.9,1000,1e-10,51,1.0,0.0
26,0.9,0.9,1000,0.001,51,1.0,0.0
26,0.9,1.0,1000,1e-10,52,0.0,0.0
26,0.9,1.0,1000,0.001,52,0.0,0.0
26,1.0,0.1,1000,1e-10,51,1.0,0.0
26,1.0,0.1,1000,0.001,51,1.0,0.0
26,1.0,0.2,1000,1e-10,51,1.0,0.0
26,1.0,0.2,1000,0.001,48,1.0,0.0
26,1.0,0.3,1000,1e-10,51,1.0,0.0
26,1.0,0.3,1000,0.001,51,1.0,0.0
26,1.0,0.4,1000,1e-10,49,1.0,0.0
26,1.0,0.4,1000,0.001,50,1.0,0.0
26,1.0,0.5,1000,1e-10,51,1.0,0.0
26,1.0,0.5,1000,0.001,47,1.0,0.0
26,1.0,0.6,1000,1e-10,50,1.0,0.0
26,1.0,0.6,1000,0.001,51,1.0,0.0
26,1.0,0.7,1000,1e-10,51,1.0,0.0
26,1.0,0.7,1000,0.001,51,1.0,0.0
26,1.0,0.8,1000,1e-10,51,1.0,0.0
26,1.0,0.8,1000,0.001,51,1.0,0.0
26,1.0,0.9,1000,1e-10,51,1.0,0.0
26,1.0,0.9,1000,0.001,51,1.0,0.0
26,1.0,1.0,1000,1e-10,50,0.0,0.0
26,1.0,1.0,1000,0.001,52,0.0,0.0
28,0.6,0.1,1000,1e-10,63,1.0,0.0
28,0.6,0.1,1000,0.001,5,0.0,0.0
28,0.6,0.2,1000,1e-10,55,1.0,0.0
28,0.6,0.2,1000,0.001,50,0.0,0.0
28,0.6,0.3,1000,1e-10,62,1.0,0.0
28,0.6,0.3,1000,0.001,62,1.0,0.0
28,0.6,0.4,1000,1e-10,62,1.0,0.0
28,0.6,0.4,1000,0.001,57,1.0,0.0
28,0.6,0.5,1000,1e-10,56,1.0,0.0
28,0.6,0.5,1000,0.001,55,1.0,0.0
28,0.6,0.6,1000,1e-10,60,1.0,0.0
28,0.6,0.6,1000,0.001,61,0.0,0.0
28,0.6,0.7,1000,1e-10,65,1.0,0.0
28,0.6,0.7,1000,0.001,71,1.0,0.0
28,0.6,0.8,1000,1e-10,66,1.0,0.0
28,0.6,0.8,1000,0.001,65,1.0,0.0
28,0.6,0.9,1000,1e-10,55,1.0,0.0
28,0.6,0.9,1000,0.001,71,1.0,0.0
28,0.6,1.0,1000,1e-10,56,0.0,0.0
28,0.6,1.0,1000,0.001,63,0.0,0.0
28,0.7,0.1,1000,1e-10,55,1.0,0.0
28,0.7,0.1,1000,0.001,54,1.0,0.0
28,0.7,0.2,1000,1e-10,54,1.0,0.0
28,0.7,0.2,1000,0.001,55,1.0,0.0
28,0.7,0.3,1000,1e-10,57,1.0,0.0
28,0.7,0.3,1000,0.001,53,1.0,0.0
28,0.7,0.4,1000,1e-10,55,1.0,0.0
28,0.7,0.4,1000,0.001,55,1.0,0.0
28,0.7,0.5,1000,1e-10,54,1.0,0.0
28,0.7,0.5,1000,0.001,56,1.0,0.0
28,0.7,0.6,1000,1e-10,56,1.0,0.0
28,0.7,0.6,1000,0.001,60,1.0,0.0
28,0.7,0.7,1000,1e-10,55,1.0,0.0
28,0.7,0.7,1000,0.001,69,1.0,0.0
28,0.7,0.8,1000,1e-10,55,1.0,0.0
28,0.7,0.8,1000,0.001,53,1.0,0.0
28,0.7,0.9,1000,1e-10,55,1.0,0.0
28,0.7,0.9,1000,0.001,57,1.0,0.0
28,0.7,1.0,1000,1e-10,60,0.0,0.0
28,0.7,1.0,1000,0.001,56,0.0,0.0
28,0.8,0.1,1000,1e-10,54,1.0,0.0
28,0.8,0.1,1000,0.001,51,1.0,0.0
28,0.8,0.2,1000,1e-10,55,1.0,0.0
28,0.8,0.2,1000,0.001,55,1.0,0.0
28,0.8,0.3,1000,1e-10,54,1.0,0.0
28,0.8,0.3,1000,0.001,51,1.0,0.0
28,0.8,0.4,1000,1e-10,54,1.0,0.0
28,0.8,0.4,1000,0.001,56,1.0,0.0
28,0.8,0.5,1000,1e-10,55,1.0,0.0
28,0.8,0.5,1000,0.001,55,1.0,0.0
28,0.8,0.6,1000,1e-10,54,1.0,0.0
28,0.8,0.6,1000,0.001,55,1.0,0.0
28,0.8,0.7,1000,1e-10,55,1.0,0.0
28,0.8,0.7,1000,0.001,55,1.0,0.0
28,0.8,0.8,1000,1e-10,53,1.0,0.0
28,0.8,0.8,1000,0.001,55,1.0,0.0
28,0.8,0.9,1000,1e-10,55,1.0,0.0
28,0.8,0.9,1000,0.001,55,1.0,0.0
28,0.8,1.0,1000,1e-10,56,0.0,0.0
28,0.8,1.0,1000,0.001,57,0.0,0.0
28,0.9,0.1,1000,1e-10,55,1.0,0.0
28,0.9,0.1,1000,0.001,55,1.0,0.0
28,0.9,0.2,1000,1e-10,55,1.0,0.0
28,0.9,0.2,1000,0.001,54,1.0,0.0
28,0.9,0.3,1000,1e-10,55,1.0,0.0
28,0.9,0.3,1000,0.001,55,1.0,0.0
28,0.9,0.4,1000,1e-10,55,1.0,0.0
28,0.9,0.4,1000,0.001,55,1.0,0.0
28,0.9,0.5,1000,1e-10,53,1.0,0.0
28,0.9,0.5,1000,0.001,54,1.0,0.0
28,0.9,0.6,1000,1e-10,54,1.0,0.0
28,0.9,0.6,1000,0.001,55,1.0,0.0
28,0.9,0.7,1000,1e-10,55,1.0,0.0
28,0.9,0.7,1000,0.001,55,1.0,0.0
28,0.9,0.8,1000,1e-10,55,1.0,0.0
28,0.9,0.8,1000,0.001,55,1.0,0.0
28,0.9,0.9,1000,1e-10,54,1.0,0.0
28,0.9,0.9,1000,0.001,53,1.0,0.0
28,0.9,1.0,1000,1e-10,56,0.0,0.0
28,0.9,1.0,1000,0.001,54,0.0,0.0
28,1.0,0.1,1000,1e-10,49,1.0,0.0
28,1.0,0.1,1000,0.001,54,1.0,0.0
28,1.0,0.2,1000,1e-10,54,1.0,0.0
28,1.0,0.2,1000,0.001,54,1.0,0.0
28,1.0,0.3,1000,1e-10,54,1.0,0.0
28,1.0,0.3,1000,0.001,54,1.0,0.0
28,1.0,0.4,1000,1e-10,55,1.0,0.0
28,1.0,0.4,1000,0.001,55,1.0,0.0
28,1.0,0.5,1000,1e-10,55,1.0,0.0
28,1.0,0.5,1000,0.001,55,1.0,0.0
28,1.0,0.6,1000,1e-10,55,1.0,0.0
28,1.0,0.6,1000,0.001,49,1.0,0.0
28,1.0,0.7,1000,1e-10,55,1.0,0.0
28,1.0,0.7,1000,0.001,54,1.0,0.0
28,1.0,0.8,1000,1e-10,54,1.0,0.0
28,1.0,0.8,1000,0.001,55,1.0,0.0
28,1.0,0.9,1000,1e-10,54,1.0,0.0
28,1.0,0.9,1000,0.001,55,1.0,0.0
28,1.0,1.0,1000,1e-10,56,0.0,0.0
28,1.0,1.0,1000,0.001,56,0.0,0.0
