map_size,p_frozen,gamma,is_slippery,move_cost,iter_type,n_i,mean_reward,stdev_reward
20,0.6,0.5,True,-0.01,policy,10,-0.025399999999999995,0.02056307370020348
20,0.6,0.6,False,0.0,value,48,2.0,0.0
20,0.6,0.6,False,0.0,policy,31,2.0,0.0
20,0.6,0.6,False,-0.01,value,48,1.6299999999999992,6.661338147750939e-16
20,0.6,0.6,False,-0.01,policy,31,1.6299999999999992,6.661338147750939e-16
20,0.6,0.6,True,0.0,value,33,0.0,0.0
20,0.6,0.6,True,0.0,policy,18,0.0,0.0
20,0.6,0.6,True,-0.01,value,28,-0.025399999999999995,0.02056307370020348
20,0.6,0.6,True,-0.01,policy,6,-0.025399999999999995,0.02056307370020348
20,0.6,0.7,False,0.0,value,50,2.0,0.0
20,0.6,0.7,False,0.0,policy,30,2.0,0.0
20,0.6,0.7,False,-0.01,value,53,1.6299999999999992,6.661338147750939e-16
20,0.6,0.7,False,-0.01,policy,31,1.6299999999999992,6.661338147750939e-16
20,0.6,0.7,True,0.0,value,43,0.0,0.0
20,0.6,0.7,True,0.0,policy,16,0.0,0.0
20,0.6,0.7,True,-0.01,value,34,-0.025399999999999995,0.02056307370020348
20,0.6,0.7,True,-0.01,policy,9,-0.025399999999999995,0.02056307370020348
20,0.6,0.8,False,0.0,value,50,2.0,0.0
20,0.6,0.8,False,0.0,policy,30,2.0,0.0
20,0.6,0.8,False,-0.01,value,84,1.6299999999999992,6.661338147750939e-16
20,0.6,0.8,False,-0.01,policy,31,1.6299999999999992,6.661338147750939e-16
20,0.6,0.8,True,0.0,value,58,0.0,0.0
20,0.6,0.8,True,0.0,policy,8,0.0,0.0
20,0.6,0.8,True,-0.01,value,49,-0.025399999999999995,0.02056307370020348
20,0.6,0.8,True,-0.01,policy,13,-0.025099999999999997,0.021424051904343402
20,0.6,0.9,False,0.0,value,50,2.0,0.0
20,0.6,0.9,False,0.0,policy,30,2.0,0.0
20,0.6,0.9,False,-0.01,value,176,1.6299999999999992,6.661338147750939e-16
20,0.6,0.9,False,-0.01,policy,30,1.6299999999999992,6.661338147750939e-16
20,0.6,0.9,True,0.0,value,87,0.0,0.0
20,0.6,0.9,True,0.0,policy,16,0.0,0.0
20,0.6,0.9,True,-0.01,value,76,-0.025399999999999995,0.02056307370020348
20,0.6,0.9,True,-0.01,policy,6,-0.025399999999999995,0.02056307370020348
20,0.7,0.1,False,0.0,value,12,0.0,0.0
20,0.7,0.1,False,0.0,policy,30,0.0,0.0
20,0.7,0.1,False,-0.01,value,12,-1.0000000000000004,2.220446049250313e-16
20,0.7,0.1,False,-0.01,policy,20,-1.0000000000000004,2.220446049250313e-16
20,0.7,0.1,True,0.0,value,10,0.0,0.0
20,0.7,0.1,True,0.0,policy,24,0.0,0.0
20,0.7,0.1,True,-0.01,value,10,-0.025099999999999994,0.02002473470485939
20,0.7,0.1,True,-0.01,policy,10,-0.025099999999999994,0.02002473470485939
20,0.7,0.2,False,0.0,value,16,0.0,0.0
20,0.7,0.2,False,0.0,policy,28,0.0,0.0
20,0.7,0.2,False,-0.01,value,16,-1.0000000000000004,2.220446049250313e-16
20,0.7,0.2,False,-0.01,policy,26,-1.0000000000000004,2.220446049250313e-16
20,0.7,0.2,True,0.0,value,14,0.0,0.0
20,0.7,0.2,True,0.0,policy,19,0.0,0.0
20,0.7,0.2,True,-0.01,value,13,-0.025099999999999994,0.02002473470485939
20,0.7,0.2,True,-0.01,policy,8,-0.025099999999999994,0.02002473470485939
20,0.7,0.3,False,0.0,value,21,0.0,0.0
20,0.7,0.3,False,0.0,policy,25,0.0,0.0
20,0.7,0.3,False,-0.01,value,21,-1.0000000000000004,2.220446049250313e-16
20,0.7,0.3,False,-0.01,policy,26,-1.0000000000000004,2.220446049250313e-16
20,0.7,0.3,True,0.0,value,17,0.0,0.0
20,0.7,0.3,True,0.0,policy,32,0.0,0.0
20,0.7,0.3,True,-0.01,value,17,-0.025099999999999994,0.02002473470485939
20,0.7,0.3,True,-0.01,policy,15,-0.025099999999999994,0.02002473470485939
20,0.7,0.4,False,0.0,value,27,0.0,0.0
20,0.7,0.4,False,0.0,policy,24,0.0,0.0
20,0.7,0.4,False,-0.01,value,27,-1.0000000000000004,2.220446049250313e-16
20,0.7,0.4,False,-0.01,policy,25,-1.0000000000000004,2.220446049250313e-16
20,0.7,0.4,True,0.0,value,22,0.0,0.0
20,0.7,0.4,True,0.0,policy,19,0.0,0.0
20,0.7,0.4,True,-0.01,value,21,-0.025099999999999994,0.02002473470485939
20,0.7,0.4,True,-0.01,policy,9,-0.025099999999999994,0.02002473470485939
20,0.7,0.5,False,0.0,value,36,0.0,0.0
20,0.7,0.5,False,0.0,policy,25,2.0,0.0
20,0.7,0.5,False,-0.01,value,36,-1.0000000000000004,2.220446049250313e-16
20,0.7,0.5,False,-0.01,policy,24,1.59,2.220446049250313e-16
20,0.7,0.5,True,0.0,value,28,0.0,0.0
20,0.7,0.5,True,0.0,policy,28,0.0,0.0
20,0.7,0.5,True,-0.01,value,28,-0.025099999999999994,0.02002473470485939
20,0.7,0.5,True,-0.01,policy,6,-0.025099999999999994,0.02002473470485939
20,0.7,0.6,False,0.0,value,45,2.0,0.0
20,0.7,0.6,False,0.0,policy,27,2.0,0.0
20,0.7,0.6,False,-0.01,value,45,1.59,2.220446049250313e-16
20,0.7,0.6,False,-0.01,policy,25,1.59,2.220446049250313e-16
20,0.7,0.6,True,0.0,value,37,0.0,0.0
20,0.7,0.6,True,0.0,policy,14,0.0,0.0
20,0.7,0.6,True,-0.01,value,36,-0.025099999999999994,0.02002473470485939
20,0.7,0.6,True,-0.01,policy,11,-0.025099999999999994,0.02002473470485939
20,0.7,0.7,False,0.0,value,45,2.0,0.0
20,0.7,0.7,False,0.0,policy,27,2.0,0.0
20,0.7,0.7,False,-0.01,value,53,1.59,2.220446049250313e-16
20,0.7,0.7,False,-0.01,policy,26,1.59,2.220446049250313e-16
20,0.7,0.7,True,0.0,value,52,0.0,0.0
20,0.7,0.7,True,0.0,policy,11,0.0,0.0
20,0.7,0.7,True,-0.01,value,48,-0.025099999999999994,0.02002473470485939
20,0.7,0.7,True,-0.01,policy,8,-0.025099999999999994,0.02002473470485939
20,0.7,0.8,False,0.0,value,45,2.0,0.0
20,0.7,0.8,False,0.0,policy,27,2.0,0.0
20,0.7,0.8,False,-0.01,value,84,1.59,2.220446049250313e-16
20,0.7,0.8,False,-0.01,policy,27,1.59,2.220446049250313e-16
20,0.7,0.8,True,0.0,value,80,0.0,0.0
20,0.7,0.8,True,0.0,policy,12,0.0,0.0
20,0.7,0.8,True,-0.01,value,72,-0.025099999999999994,0.02002473470485939
20,0.7,0.8,True,-0.01,policy,23,-0.025099999999999994,0.02002473470485939
20,0.7,0.9,False,0.0,value,45,2.0,0.0
20,0.7,0.9,False,0.0,policy,26,2.0,0.0
20,0.7,0.9,False,-0.01,value,176,1.59,2.220446049250313e-16
20,0.7,0.9,False,-0.01,policy,26,1.59,2.220446049250313e-16
20,0.7,0.9,True,0.0,value,157,0.0,0.0
20,0.7,0.9,True,0.0,policy,13,0.0,0.0
20,0.7,0.9,True,-0.01,value,131,-0.025099999999999994,0.02002473470485939
20,0.7,0.9,True,-0.01,policy,7,-0.025099999999999994,0.02002473470485939
20,0.8,0.1,False,0.0,value,12,0.0,0.0
20,0.8,0.1,False,0.0,policy,31,2.0,0.0
20,0.8,0.1,False,-0.01,value,12,-1.0000000000000004,2.220446049250313e-16
20,0.8,0.1,False,-0.01,policy,16,-1.0000000000000004,2.220446049250313e-16
20,0.8,0.1,True,0.0,value,10,0.0,0.0
20,0.8,0.1,True,0.0,policy,26,0.0,0.0
20,0.8,0.1,True,-0.01,value,10,-0.025099999999999994,0.026513958587883475
20,0.8,0.1,True,-0.01,policy,7,-0.025099999999999994,0.026513958587883475
20,0.8,0.2,False,0.0,value,16,0.0,0.0
20,0.8,0.2,False,0.0,policy,29,2.0,0.0
20,0.8,0.2,False,-0.01,value,16,-1.0000000000000004,2.220446049250313e-16
20,0.8,0.2,False,-0.01,policy,22,-1.0000000000000004,2.220446049250313e-16
20,0.8,0.2,True,0.0,value,14,0.0,0.0
20,0.8,0.2,True,0.0,policy,26,0.0,0.0
20,0.8,0.2,True,-0.01,value,14,-0.025099999999999994,0.026513958587883475
20,0.8,0.2,True,-0.01,policy,6,-0.025099999999999994,0.026513958587883475
20,0.8,0.3,False,0.0,value,21,0.0,0.0
20,0.8,0.3,False,0.0,policy,29,2.0,0.0
20,0.8,0.3,False,-0.01,value,21,-1.0000000000000004,2.220446049250313e-16
20,0.8,0.3,False,-0.01,policy,26,1.6299999999999992,6.661338147750939e-16
20,0.8,0.3,True,0.0,value,18,0.0,0.0
20,0.8,0.3,True,0.0,policy,20,0.0,0.0
20,0.8,0.3,True,-0.01,value,17,-0.025099999999999994,0.026513958587883475
20,0.8,0.3,True,-0.01,policy,5,-0.025099999999999994,0.026513958587883475
20,0.8,0.4,False,0.0,value,27,0.0,0.0
20,0.8,0.4,False,0.0,policy,28,2.0,0.0
20,0.8,0.4,False,-0.01,value,27,-1.0000000000000004,2.220446049250313e-16
20,0.8,0.4,False,-0.01,policy,28,1.6299999999999992,6.661338147750939e-16
20,0.8,0.4,True,0.0,value,23,0.0,0.0
20,0.8,0.4,True,0.0,policy,15,0.0,0.0
20,0.8,0.4,True,-0.01,value,22,-0.025099999999999994,0.026513958587883475
20,0.8,0.4,True,-0.01,policy,16,-0.025099999999999994,0.026513958587883475
20,0.8,0.5,False,0.0,value,36,2.0,0.0
20,0.8,0.5,False,0.0,policy,24,2.0,0.0
20,0.8,0.5,False,-0.01,value,36,1.6299999999999992,6.661338147750939e-16
20,0.8,0.5,False,-0.01,policy,26,1.6299999999999992,6.661338147750939e-16
20,0.8,0.5,True,0.0,value,30,0.0,0.0
20,0.8,0.5,True,0.0,policy,13,0.0,0.0
20,0.8,0.5,True,-0.01,value,28,-0.025099999999999994,0.026513958587883475
20,0.8,0.5,True,-0.01,policy,6,-0.025099999999999994,0.026513958587883475
20,0.8,0.6,False,0.0,value,39,2.0,0.0
20,0.8,0.6,False,0.0,policy,25,2.0,0.0
20,0.8,0.6,False,-0.01,value,39,1.6299999999999992,6.661338147750939e-16
20,0.8,0.6,False,-0.01,policy,23,1.6299999999999992,6.661338147750939e-16
20,0.8,0.6,True,0.0,value,39,0.0,0.0
20,0.8,0.6,True,0.0,policy,11,0.0,0.0
20,0.8,0.6,True,-0.01,value,37,-0.025099999999999994,0.026513958587883475
20,0.8,0.6,True,-0.01,policy,13,-0.025099999999999994,0.026513958587883475
20,0.8,0.7,False,0.0,value,39,2.0,0.0
20,0.8,0.7,False,0.0,policy,20,2.0,0.0
20,0.8,0.7,False,-0.01,value,53,1.6299999999999992,6.661338147750939e-16
20,0.8,0.7,False,-0.01,policy,25,1.6299999999999992,6.661338147750939e-16
20,0.8,0.7,True,0.0,value,55,0.0,0.0
20,0.8,0.7,True,0.0,policy,8,0.0,0.0
20,0.8,0.7,True,-0.01,value,52,-0.025099999999999994,0.026513958587883475
20,0.8,0.7,True,-0.01,policy,7,-0.025099999999999994,0.026513958587883475
20,0.8,0.8,False,0.0,value,39,2.0,0.0
20,0.8,0.8,False,0.0,policy,24,2.0,0.0
20,0.8,0.8,False,-0.01,value,84,1.6299999999999992,6.661338147750939e-16
20,0.8,0.8,False,-0.01,policy,25,1.6299999999999992,6.661338147750939e-16
20,0.8,0.8,True,0.0,value,85,0.0,0.0
20,0.8,0.8,True,0.0,policy,7,0.0,0.0
20,0.8,0.8,True,-0.01,value,80,-0.024999999999999994,0.026210684844162314
20,0.8,0.8,True,-0.01,policy,6,-0.024999999999999994,0.026210684844162314
20,0.8,0.9,False,0.0,value,39,2.0,0.0
20,0.8,0.9,False,0.0,policy,25,2.0,0.0
20,0.8,0.9,False,-0.01,value,176,1.6299999999999992,6.661338147750939e-16
20,0.8,0.9,False,-0.01,policy,25,1.6299999999999992,6.661338147750939e-16
20,0.8,0.9,True,0.0,value,161,0.0,0.0
20,0.8,0.9,True,0.0,policy,7,0.0,0.0
20,0.8,0.9,True,-0.01,value,153,-0.02489999999999999,0.025670800532901186
20,0.8,0.9,True,-0.01,policy,15,-0.02489999999999999,0.025670800532901186
20,0.9,0.1,False,0.0,value,12,0.0,0.0
20,0.9,0.1,False,0.0,policy,36,2.0,0.0
20,0.9,0.1,False,-0.01,value,12,-1.0000000000000004,2.220446049250313e-16
20,0.9,0.1,False,-0.01,policy,20,-1.0000000000000004,2.220446049250313e-16
20,0.9,0.1,True,0.0,value,10,0.0,0.0
20,0.9,0.1,True,0.0,policy,21,0.16,0.5425863986500215
20,0.9,0.1,True,-0.01,value,10,-0.0368,0.027995713957675732
20,0.9,0.1,True,-0.01,policy,6,-0.0368,0.027995713957675732
20,0.9,0.2,False,0.0,value,16,0.0,0.0
20,0.9,0.2,False,0.0,policy,36,2.0,0.0
20,0.9,0.2,False,-0.01,value,16,-1.0000000000000004,2.220446049250313e-16
20,0.9,0.2,False,-0.01,policy,24,-1.0000000000000004,2.220446049250313e-16
20,0.9,0.2,True,0.0,value,14,0.0,0.0
20,0.9,0.2,True,0.0,policy,18,0.32,0.7332121111929345
20,0.9,0.2,True,-0.01,value,14,-0.0368,0.027995713957675732
20,0.9,0.2,True,-0.01,policy,8,-0.0368,0.027995713957675732
20,0.9,0.3,False,0.0,value,21,0.0,0.0
20,0.9,0.3,False,0.0,policy,35,2.0,0.0
20,0.9,0.3,False,-0.01,value,21,-1.0000000000000004,2.220446049250313e-16
20,0.9,0.3,False,-0.01,policy,29,1.6299999999999992,6.661338147750939e-16
20,0.9,0.3,True,0.0,value,18,0.0,0.0
20,0.9,0.3,True,0.0,policy,7,0.38,0.7846018098373212
20,0.9,0.3,True,-0.01,value,18,-0.03730000000000001,0.02788745237557565
20,0.9,0.3,True,-0.01,policy,5,-0.03730000000000001,0.02788745237557565
20,0.9,0.4,False,0.0,value,27,0.0,0.0
20,0.9,0.4,False,0.0,policy,32,2.0,0.0
20,0.9,0.4,False,-0.01,value,27,-1.0000000000000004,2.220446049250313e-16
20,0.9,0.4,False,-0.01,policy,32,1.6299999999999992,6.661338147750939e-16
20,0.9,0.4,True,0.0,value,23,0.0,0.0
20,0.9,0.4,True,0.0,policy,7,0.38,0.7846018098373212
20,0.9,0.4,True,-0.01,value,23,-0.03730000000000001,0.02788745237557565
20,0.9,0.4,True,-0.01,policy,8,-0.03730000000000001,0.02788745237557565
20,0.9,0.5,False,0.0,value,36,2.0,0.0
20,0.9,0.5,False,0.0,policy,28,2.0,0.0
20,0.9,0.5,False,-0.01,value,36,1.6299999999999992,6.661338147750939e-16
20,0.9,0.5,False,-0.01,policy,32,1.6299999999999992,6.661338147750939e-16
20,0.9,0.5,True,0.0,value,30,0.02,0.19899748742132398
20,0.9,0.5,True,0.0,policy,14,0.38,0.7846018098373212
20,0.9,0.5,True,-0.01,value,29,-0.03730000000000001,0.02788745237557565
20,0.9,0.5,True,-0.01,policy,6,-0.03730000000000001,0.02788745237557565
20,0.9,0.6,False,0.0,value,39,2.0,0.0
20,0.9,0.6,False,0.0,policy,31,2.0,0.0
20,0.9,0.6,False,-0.01,value,39,1.6299999999999992,6.661338147750939e-16
20,0.9,0.6,False,-0.01,policy,29,1.6299999999999992,6.661338147750939e-16
20,0.9,0.6,True,0.0,value,40,0.38,0.7846018098373212
20,0.9,0.6,True,0.0,policy,6,0.36,0.768374908491942
20,0.9,0.6,True,-0.01,value,38,-0.0368,0.027995713957675732
20,0.9,0.6,True,-0.01,policy,8,-0.0368,0.027995713957675732
20,0.9,0.7,False,0.0,value,39,2.0,0.0
20,0.9,0.7,False,0.0,policy,31,2.0,0.0
20,0.9,0.7,False,-0.01,value,39,1.6299999999999992,6.661338147750939e-16
20,0.9,0.7,False,-0.01,policy,31,1.6299999999999992,6.661338147750939e-16
20,0.9,0.7,True,0.0,value,57,0.36,0.7683749084919419
20,0.9,0.7,True,0.0,policy,6,0.36,0.7683749084919419
20,0.9,0.7,True,-0.01,value,53,-0.0368,0.027995713957675732
20,0.9,0.7,True,-0.01,policy,6,-0.0368,0.027995713957675732
20,0.9,0.8,False,0.0,value,39,2.0,0.0
20,0.9,0.8,False,0.0,policy,32,2.0,0.0
20,0.9,0.8,False,-0.01,value,39,1.6299999999999992,6.661338147750939e-16
20,0.9,0.8,False,-0.01,policy,29,1.6299999999999992,6.661338147750939e-16
20,0.9,0.8,True,0.0,value,89,0.44,0.8284926070883192
20,0.9,0.8,True,0.0,policy,6,0.44,0.8284926070883192
20,0.9,0.8,True,-0.01,value,79,-0.0368,0.027995713957675732
20,0.9,0.8,True,-0.01,policy,7,-0.0368,0.027995713957675732
20,0.9,0.9,False,0.0,value,39,2.0,0.0
20,0.9,0.9,False,0.0,policy,30,2.0,0.0
20,0.9,0.9,False,-0.01,value,39,1.6299999999999992,6.661338147750939e-16
20,0.9,0.9,False,-0.01,policy,29,1.6299999999999992,6.661338147750939e-16
20,0.9,0.9,True,0.0,value,175,0.34,0.751265598839718
20,0.9,0.9,True,0.0,policy,6,0.34,0.751265598839718
20,0.9,0.9,True,-0.01,value,155,-0.0368,0.027995713957675732
20,0.9,0.9,True,-0.01,policy,10,-0.0368,0.027995713957675732
20,1.0,0.1,False,0.0,value,12,0.0,0.0
20,1.0,0.1,False,0.0,policy,37,2.0,0.0
20,1.0,0.1,False,-0.01,value,12,-1.0000000000000004,2.220446049250313e-16
20,1.0,0.1,False,-0.01,policy,20,1.6299999999999992,6.661338147750939e-16
20,1.0,0.1,True,0.0,value,11,0.0,0.0
20,1.0,0.1,True,0.0,policy,19,0.62,0.9249864863877741
20,1.0,0.1,True,-0.01,value,10,-0.3376000000000001,0.048664566164715824
20,1.0,0.1,True,-0.01,policy,9,-0.3376000000000001,0.048664566164715824
20,1.0,0.2,False,0.0,value,16,0.0,0.0
20,1.0,0.2,False,0.0,policy,38,2.0,0.0
20,1.0,0.2,False,-0.01,value,16,-1.0000000000000004,2.220446049250313e-16
20,1.0,0.2,False,-0.01,policy,27,1.6299999999999992,6.661338147750939e-16
20,1.0,0.2,True,0.0,value,14,0.0,0.0
20,1.0,0.2,True,0.0,policy,16,0.58,0.9075241043630742
20,1.0,0.2,True,-0.01,value,14,-0.3376000000000001,0.048664566164715824
20,1.0,0.2,True,-0.01,policy,13,-0.3376000000000001,0.048664566164715824
20,1.0,0.3,False,0.0,value,21,2.0,0.0
20,1.0,0.3,False,0.0,policy,35,2.0,0.0
20,1.0,0.3,False,-0.01,value,21,1.6299999999999992,6.661338147750939e-16
20,1.0,0.3,False,-0.01,policy,33,1.6299999999999992,6.661338147750939e-16
20,1.0,0.3,True,0.0,value,18,0.0,0.0
20,1.0,0.3,True,0.0,policy,5,0.5,0.8660254037844386
20,1.0,0.3,True,-0.01,value,18,-0.3376000000000001,0.048664566164715824
20,1.0,0.3,True,-0.01,policy,16,-0.3376000000000001,0.048664566164715824
20,1.0,0.4,False,0.0,value,27,2.0,0.0
20,1.0,0.4,False,0.0,policy,38,2.0,0.0
20,1.0,0.4,False,-0.01,value,27,1.6299999999999992,6.661338147750939e-16
20,1.0,0.4,False,-0.01,policy,31,1.6299999999999992,6.661338147750939e-16
20,1.0,0.4,True,0.0,value,24,0.0,0.0
20,1.0,0.4,True,0.0,policy,8,0.58,0.9075241043630742
20,1.0,0.4,True,-0.01,value,24,-0.3376000000000001,0.048664566164715824
20,1.0,0.4,True,-0.01,policy,17,-0.21340000000000015,0.5064073854121798
20,1.0,0.5,False,0.0,value,36,2.0,0.0
20,1.0,0.5,False,0.0,policy,37,2.0,0.0
20,1.0,0.5,False,-0.01,value,36,1.6299999999999992,6.661338147750939e-16
20,1.0,0.5,False,-0.01,policy,38,1.6299999999999992,6.661338147750939e-16
20,1.0,0.5,True,0.0,value,30,0.06,0.34117444218463966
20,1.0,0.5,True,0.0,policy,6,0.68,0.947417542586161
20,1.0,0.5,True,-0.01,value,30,-0.27550000000000013,0.3621777878335446
20,1.0,0.5,True,-0.01,policy,8,0.30419999999999986,0.9684494617686563
20,1.0,0.6,False,0.0,value,39,2.0,0.0
20,1.0,0.6,False,0.0,policy,32,2.0,0.0
20,1.0,0.6,False,-0.01,value,39,1.6299999999999992,6.661338147750939e-16
20,1.0,0.6,False,-0.01,policy,38,1.6299999999999992,6.661338147750939e-16
20,1.0,0.6,True,0.0,value,41,0.68,0.947417542586161
20,1.0,0.6,True,0.0,policy,6,0.62,0.924986486387774
20,1.0,0.6,True,-0.01,value,40,0.3682000000000001,0.9959511835426474
20,1.0,0.6,True,-0.01,policy,5,0.30149999999999993,0.9614888194877776
20,1.0,0.7,False,0.0,value,39,2.0,0.0
20,1.0,0.7,False,0.0,policy,34,2.0,0.0
20,1.0,0.7,False,-0.01,value,39,1.6299999999999992,6.661338147750939e-16
20,1.0,0.7,False,-0.01,policy,36,1.6299999999999992,6.661338147750939e-16
20,1.0,0.7,True,0.0,value,57,0.64,0.9329523031752479
20,1.0,0.7,True,0.0,policy,5,0.64,0.9329523031752479
20,1.0,0.7,True,-0.01,value,57,0.3261999999999999,0.9807698812667527
20,1.0,0.7,True,-0.01,policy,7,0.3261999999999999,0.9807698812667527
20,1.0,0.8,False,0.0,value,39,2.0,0.0
20,1.0,0.8,False,0.0,policy,36,2.0,0.0
20,1.0,0.8,False,-0.01,value,39,1.6299999999999992,6.661338147750939e-16
20,1.0,0.8,False,-0.01,policy,36,1.6299999999999992,6.661338147750939e-16
20,1.0,0.8,True,0.0,value,89,0.82,0.9836666101886349
20,1.0,0.8,True,0.0,policy,6,0.82,0.9836666101886349
20,1.0,0.8,True,-0.01,value,89,0.5096999999999998,1.0288774999969628
20,1.0,0.8,True,-0.01,policy,6,0.5096999999999998,1.0288774999969628
20,1.0,0.9,False,0.0,value,39,2.0,0.0
20,1.0,0.9,False,0.0,policy,38,2.0,0.0
20,1.0,0.9,False,-0.01,value,39,1.6299999999999992,6.661338147750939e-16
20,1.0,0.9,False,-0.01,policy,36,1.6299999999999992,6.661338147750939e-16
20,1.0,0.9,True,0.0,value,170,0.82,0.9836666101886349
20,1.0,0.9,True,0.0,policy,8,0.82,0.9836666101886349
20,1.0,0.9,True,-0.01,value,170,0.5052,1.014904409291831
20,1.0,0.9,True,-0.01,policy,8,0.5052,1.014904409291831
22,0.6,0.1,False,0.0,value,12,0.0,0.0
22,0.6,0.1,False,0.0,policy,13,0.0,0.0
22,0.6,0.1,False,-0.01,value,12,-1.0000000000000004,2.220446049250313e-16
22,0.6,0.1,False,-0.01,policy,15,-1.0000000000000004,2.220446049250313e-16
22,0.6,0.1,True,0.0,value,10,0.0,0.0
22,0.6,0.1,True,0.0,policy,45,0.0,0.0
22,0.6,0.1,True,-0.01,value,10,-0.018800000000000004,0.013136209498938423
22,0.6,0.1,True,-0.01,policy,9,-0.018800000000000004,0.013136209498938423
22,0.6,0.2,False,0.0,value,16,0.0,0.0
22,0.6,0.2,False,0.0,policy,14,0.0,0.0
22,0.6,0.2,False,-0.01,value,16,-1.0000000000000004,2.220446049250313e-16
22,0.6,0.2,False,-0.01,policy,17,-1.0000000000000004,2.220446049250313e-16
22,0.6,0.2,True,0.0,value,13,0.0,0.0
22,0.6,0.2,True,0.0,policy,142,0.0,0.0
22,0.6,0.2,True,-0.01,value,13,-0.018800000000000004,0.013136209498938423
22,0.6,0.2,True,-0.01,policy,11,-0.018800000000000004,0.013136209498938423
22,0.6,0.3,False,0.0,value,21,0.0,0.0
22,0.6,0.3,False,0.0,policy,20,0.0,0.0
22,0.6,0.3,False,-0.01,value,21,-1.0000000000000004,2.220446049250313e-16
22,0.6,0.3,False,-0.01,policy,18,-1.0000000000000004,2.220446049250313e-16
22,0.6,0.3,True,0.0,value,16,0.0,0.0
22,0.6,0.3,True,0.0,policy,128,0.0,0.0
22,0.6,0.3,True,-0.01,value,16,-0.018800000000000004,0.013136209498938423
22,0.6,0.3,True,-0.01,policy,12,-0.018800000000000004,0.013136209498938423
22,0.6,0.4,False,0.0,value,27,0.0,0.0
22,0.6,0.4,False,0.0,policy,34,2.0,0.0
22,0.6,0.4,False,-0.01,value,27,-1.0000000000000004,2.220446049250313e-16
22,0.6,0.4,False,-0.01,policy,34,1.59,2.220446049250313e-16
22,0.6,0.4,True,0.0,value,20,0.0,0.0
22,0.6,0.4,True,0.0,policy,109,0.0,0.0
22,0.6,0.4,True,-0.01,value,19,-0.018800000000000004,0.013136209498938423
22,0.6,0.4,True,-0.01,policy,10,-0.018800000000000004,0.013136209498938423
22,0.6,0.5,False,0.0,value,36,0.0,0.0
22,0.6,0.5,False,0.0,policy,32,2.0,0.0
22,0.6,0.5,False,-0.01,value,36,-1.0000000000000004,2.220446049250313e-16
22,0.6,0.5,False,-0.01,policy,32,1.59,2.220446049250313e-16
22,0.6,0.5,True,0.0,value,26,0.0,0.0
22,0.6,0.5,True,0.0,policy,84,0.0,0.0
22,0.6,0.5,True,-0.01,value,23,-0.018800000000000004,0.013136209498938423
22,0.6,0.5,True,-0.01,policy,8,-0.018800000000000004,0.013136209498938423
22,0.6,0.6,False,0.0,value,48,2.0,0.0
22,0.6,0.6,False,0.0,policy,29,2.0,0.0
22,0.6,0.6,False,-0.01,value,48,1.59,2.220446049250313e-16
22,0.6,0.6,False,-0.01,policy,32,1.59,2.220446049250313e-16
22,0.6,0.6,True,0.0,value,34,0.0,0.0
22,0.6,0.6,True,0.0,policy,94,0.0,0.0
22,0.6,0.6,True,-0.01,value,28,-0.018800000000000004,0.013136209498938423
22,0.6,0.6,True,-0.01,policy,5,-0.018800000000000004,0.013136209498938423
22,0.6,0.7,False,0.0,value,53,2.0,0.0
22,0.6,0.7,False,0.0,policy,32,2.0,0.0
22,0.6,0.7,False,-0.01,value,53,1.59,2.220446049250313e-16
22,0.6,0.7,False,-0.01,policy,30,1.59,2.220446049250313e-16
22,0.6,0.7,True,0.0,value,47,0.0,0.0
22,0.6,0.7,True,0.0,policy,8,0.0,0.0
22,0.6,0.7,True,-0.01,value,34,-0.018800000000000004,0.013136209498938423
22,0.6,0.7,True,-0.01,policy,14,-0.018800000000000004,0.013136209498938423
22,0.6,0.8,False,0.0,value,53,2.0,0.0
22,0.6,0.8,False,0.0,policy,31,2.0,0.0
22,0.6,0.8,False,-0.01,value,84,1.59,2.220446049250313e-16
22,0.6,0.8,False,-0.01,policy,29,1.59,2.220446049250313e-16
22,0.6,0.8,True,0.0,value,70,0.0,0.0
22,0.6,0.8,True,0.0,policy,7,0.0,0.0
22,0.6,0.8,True,-0.01,value,42,-0.018800000000000004,0.013136209498938423
22,0.6,0.8,True,-0.01,policy,12,-0.018800000000000004,0.013136209498938423
22,0.6,0.9,False,0.0,value,53,2.0,0.0
22,0.6,0.9,False,0.0,policy,31,2.0,0.0
22,0.6,0.9,False,-0.01,value,176,1.59,2.220446049250313e-16
22,0.6,0.9,False,-0.01,policy,31,1.59,2.220446049250313e-16
22,0.6,0.9,True,0.0,value,131,0.0,0.0
22,0.6,0.9,True,0.0,policy,29,0.0,0.0
22,0.6,0.9,True,-0.01,value,56,-0.018800000000000004,0.013136209498938423
22,0.6,0.9,True,-0.01,policy,12,-0.018800000000000004,0.013136209498938423
22,0.7,0.1,False,0.0,value,12,0.0,0.0
22,0.7,0.1,False,0.0,policy,45,2.0,0.0
22,0.7,0.1,False,-0.01,value,12,-1.0000000000000004,2.220446049250313e-16
22,0.7,0.1,False,-0.01,policy,18,-1.0000000000000004,2.220446049250313e-16
22,0.7,0.1,True,0.0,value,10,0.0,0.0
22,0.7,0.1,True,0.0,policy,39,0.0,0.0
22,0.7,0.1,True,-0.01,value,10,-0.0175,0.016635804759614126
22,0.7,0.1,True,-0.01,policy,11,-0.0176,0.01721162397916013
